id,person_id,place,receive_time,sensor_num,x_coordinate,y_coordinate,size,area1_stay_time,area2_stay_time
0,2021012700000016668,0000,2021-01-27 15:00:00.917,2,-7517,5024,713,1,1
1,2021012700000016668,0000,2021-01-27 15:00:01.932,2,-6110,4736,636,1,1
2,2021012700000016668,0000,2021-01-27 15:00:02.948,2,-4816,4458,658,2,2
3,2021012700000016668,0000,2021-01-27 15:00:03.963,2,-3398,4169,545,2,2
4,2021012700000016668,0000,2021-01-27 15:00:04.979,2,-2072,3928,477,2,2
5,2021012700000016668,0000,2021-01-27 15:00:05.994,2,-716,3646,406,3,3
6,2021012700000016672,0000,2021-01-27 15:00:05.994,2,-11342,7917,374,0,0
7,2021012700000016668,0000,2021-01-27 15:00:09.04,1,-716,3646,406,3,3
8,2021012700000016672,0000,2021-01-27 15:00:09.04,1,-11342,7917,374,0,0
9,2021012700000016676,0000,2021-01-27 15:00:09.04,1,-7138,8180,636,0,0
10,2021012700000016668,0000,2021-01-27 15:00:10.056,1,-716,3646,406,4,4
11,2021012700000016672,0000,2021-01-27 15:00:10.056,1,-11342,7917,374,0,0
12,2021012700000016676,0000,2021-01-27 15:00:10.056,1,-5761,8196,626,0,0
13,2021012700000016668,0000,2021-01-27 15:00:11.071,1,-716,3646,406,4,4
14,2021012700000016672,0000,2021-01-27 15:00:11.071,1,-11342,7917,374,1,1
15,2021012700000016676,0000,2021-01-27 15:00:11.071,1,-4307,8329,590,1,1
16,2021012700000016676,0000,2021-01-27 15:00:12.086,1,-2988,8388,448,1,1
17,2021012700000016676,0000,2021-01-27 15:00:13.088,1,-1638,8435,394,1,1
18,2021012700000016676,0000,2021-01-27 15:00:14.103,2,-1564,8451,397,2,2
19,2021012700000016685,0000,2021-01-27 15:00:14.103,2,-314,8537,437,0,0
20,2021012700000016676,0000,2021-01-27 15:00:15.119,2,-1564,8451,397,2,2
21,2021012700000016676,0000,2021-01-27 15:00:16.134,2,-1564,8451,397,2,2
22,2021012700000016709,0000,2021-01-27 15:00:21.211,2,-1582,7370,368,0,0
23,2021012700000016710,0000,2021-01-27 15:00:21.211,2,-2164,7363,379,0,0
24,2021012700000016713,0000,2021-01-27 15:00:22.226,2,-6193,7514,427,0,0
25,2021012700000016714,0000,2021-01-27 15:00:22.226,2,-7678,7543,574,0,0
26,2021012700000016712,0000,2021-01-27 15:00:27.289,2,-9986,6051,867,0,0
27,2021012700000016718,0000,2021-01-27 15:00:27.289,2,-10460,6031,811,0,0
28,2021012700000016712,0000,2021-01-27 15:00:28.304,2,-9829,6074,795,0,0
29,2021012700000016718,0000,2021-01-27 15:00:28.304,2,-9083,6294,531,0,0
30,2021012700000016712,0000,2021-01-27 15:00:29.32,2,-9829,6074,795,1,1
31,2021012700000016718,0000,2021-01-27 15:00:29.32,2,-7664,6370,521,0,0
32,2021012700000016712,0000,2021-01-27 15:00:30.335,2,-9829,6074,795,1,1
33,2021012700000016718,0000,2021-01-27 15:00:30.335,2,-6197,6241,791,1,1
34,2021012700000016718,0000,2021-01-27 15:00:31.351,2,-4800,6331,724,1,1
35,2021012700000016722,0000,2021-01-27 15:00:31.351,2,-417,1568,616,0,0
36,2021012700000016718,0000,2021-01-27 15:00:32.366,2,-3400,6351,689,2,2
37,2021012700000016722,0000,2021-01-27 15:00:32.366,2,-1928,1806,723,0,0
38,2021012700000016718,0000,2021-01-27 15:00:33.382,2,-1974,6348,656,2,2
39,2021012700000016722,0000,2021-01-27 15:00:33.382,2,-3423,1933,715,0,0
40,2021012700000016718,0000,2021-01-27 15:00:34.397,2,-767,6341,602,2,2
41,2021012700000016720,0000,2021-01-27 15:00:34.397,2,-11662,6254,1063,0,0
42,2021012700000016722,0000,2021-01-27 15:00:34.397,2,-4788,2020,704,1,1
43,2021012700000016720,0000,2021-01-27 15:00:35.412,2,-10390,6306,519,0,0
44,2021012700000016722,0000,2021-01-27 15:00:35.412,2,-6200,2075,686,1,1
45,2021012700000016728,0000,2021-01-27 15:00:35.412,2,-9773,6271,1101,0,0
46,2021012700000016720,0000,2021-01-27 15:00:36.428,2,-9039,6359,420,0,0
47,2021012700000016722,0000,2021-01-27 15:00:36.428,2,-7669,2126,695,2,2
48,2021012700000016728,0000,2021-01-27 15:00:36.428,2,-8365,6287,1047,0,0
49,2021012700000016720,0000,2021-01-27 15:00:37.443,2,-8503,6408,401,1,1
50,2021012700000016722,0000,2021-01-27 15:00:37.443,2,-9051,2171,735,2,2
51,2021012700000016728,0000,2021-01-27 15:00:37.443,2,-7500,6435,535,0,0
52,2021012700000016720,0000,2021-01-27 15:00:38.458,2,-8503,6408,401,1,1
53,2021012700000016722,0000,2021-01-27 15:00:38.458,2,-10389,2231,696,2,2
54,2021012700000016728,0000,2021-01-27 15:00:38.458,2,-6040,6358,735,1,1
55,2021012700000016720,0000,2021-01-27 15:00:39.474,2,-8503,6408,401,1,1
56,2021012700000016728,0000,2021-01-27 15:00:39.474,2,-4385,6413,385,1,1
57,2021012700000016730,0000,2021-01-27 15:00:39.474,2,-10789,3691,585,0,0
58,2021012700000016728,0000,2021-01-27 15:00:40.489,2,-3217,6525,698,2,2
59,2021012700000016730,0000,2021-01-27 15:00:40.489,2,-9382,3816,515,0,0
60,2021012700000016733,0000,2021-01-27 15:00:40.489,2,-10899,1121,444,0,0
61,2021012700000016728,0000,2021-01-27 15:00:41.505,2,-1930,6624,663,2,2
62,2021012700000016730,0000,2021-01-27 15:00:41.505,2,-8008,3843,525,0,0
63,2021012700000016733,0000,2021-01-27 15:00:41.505,2,-9476,1121,419,0,0
64,2021012700000016728,0000,2021-01-27 15:00:42.506,2,-601,6520,634,2,2
65,2021012700000016730,0000,2021-01-27 15:00:42.506,2,-6625,3827,554,1,1
66,2021012700000016733,0000,2021-01-27 15:00:42.506,2,-8035,1272,425,0,0
67,2021012700000016730,0000,2021-01-27 15:00:43.521,2,-5168,3743,533,1,1
68,2021012700000016733,0000,2021-01-27 15:00:43.521,2,-6508,1250,492,1,1
69,2021012700000016730,0000,2021-01-27 15:00:44.537,2,-3709,3655,552,2,2
70,2021012700000016733,0000,2021-01-27 15:00:44.537,2,-4929,1459,449,1,1
71,2021012700000016730,0000,2021-01-27 15:00:45.552,2,-2381,3527,516,2,2
72,2021012700000016733,0000,2021-01-27 15:00:45.552,2,-3367,1574,444,2,2
73,2021012700000016730,0000,2021-01-27 15:00:46.567,2,-988,3148,372,3,3
74,2021012700000016733,0000,2021-01-27 15:00:46.567,2,-1914,1571,430,2,2
75,2021012700000016733,0000,2021-01-27 15:00:47.583,2,-398,1479,451,3,3
76,2021012700000016738,0000,2021-01-27 15:00:49.613,2,-11207,7886,674,0,0
77,2021012700000016738,0000,2021-01-27 15:00:50.629,2,-9705,7932,685,0,0
78,2021012700000016738,0000,2021-01-27 15:00:51.644,2,-8252,7869,671,0,0
79,2021012700000016750,0000,2021-01-27 15:00:51.644,2,-1,6565,407,0,0
80,2021012700000016738,0000,2021-01-27 15:00:52.66,2,-6920,8180,623,1,1
81,2021012700000016750,0000,2021-01-27 15:00:52.66,2,-1590,6327,443,0,0
82,2021012700000016738,0000,2021-01-27 15:00:53.675,2,-5553,8597,527,1,1
83,2021012700000016745,0000,2021-01-27 15:00:53.675,2,-5941,16,608,0,0
84,2021012700000016750,0000,2021-01-27 15:00:53.675,2,-3252,6191,505,0,0
85,2021012700000016738,0000,2021-01-27 15:00:54.69,2,-4128,8763,602,2,2
86,2021012700000016745,0000,2021-01-27 15:00:54.69,2,-4966,252,549,0,0
87,2021012700000016750,0000,2021-01-27 15:00:54.69,2,-4883,6144,537,1,1
88,2021012700000016738,0000,2021-01-27 15:00:55.706,2,-2716,8695,584,2,2
89,2021012700000016745,0000,2021-01-27 15:00:55.706,2,-4214,500,649,0,0
90,2021012700000016750,0000,2021-01-27 15:00:55.706,2,-6514,6132,527,1,1
91,2021012700000016738,0000,2021-01-27 15:00:56.721,2,-1398,8598,472,2,2
