id,person_id,place,receive_time,sensor_num,x_coordinate,y_coordinate,size,area1_stay_time,area2_stay_time
0,2021012200000027320,0000,2021-01-22 16:00:00.239,2,-11248,7057,374,0,0
1,2021012200000027324,0000,2021-01-22 16:00:00.239,2,-7086,4625,484,2,2
2,2021012200000027328,0000,2021-01-22 16:00:00.239,2,-10903,7569,430,0,0
3,2021012200000027320,0000,2021-01-22 16:00:01.254,2,-9910,7022,585,0,0
4,2021012200000027324,0000,2021-01-22 16:00:01.254,2,-8367,4806,549,3,3
5,2021012200000027328,0000,2021-01-22 16:00:01.254,2,-9568,7522,478,0,0
6,2021012200000027320,0000,2021-01-22 16:00:02.27,2,-8457,6910,574,1,1
7,2021012200000027324,0000,2021-01-22 16:00:02.27,2,-9416,5034,529,3,3
8,2021012200000027328,0000,2021-01-22 16:00:02.27,2,-8297,7659,600,1,1
9,2021012200000027320,0000,2021-01-22 16:00:03.285,2,-7093,6853,462,1,1
10,2021012200000027324,0000,2021-01-22 16:00:03.285,2,-10587,5280,411,3,3
11,2021012200000027328,0000,2021-01-22 16:00:03.285,2,-6965,7738,631,1,1
12,2021012200000027320,0000,2021-01-22 16:00:04.3,2,-5792,6874,441,1,1
13,2021012200000027324,0000,2021-01-22 16:00:04.3,2,-11646,5351,362,4,4
14,2021012200000027328,0000,2021-01-22 16:00:04.3,2,-5522,7748,511,1,1
15,2021012200000027320,0000,2021-01-22 16:00:05.316,2,-4444,6946,427,2,2
16,2021012200000027328,0000,2021-01-22 16:00:05.316,2,-4167,7804,562,2,2
17,2021012200000027320,0000,2021-01-22 16:00:06.331,2,-3106,7151,463,2,2
18,2021012200000027328,0000,2021-01-22 16:00:06.331,2,-2771,7781,510,2,2
19,2021012200000027331,0000,2021-01-22 16:00:06.331,2,-11423,897,608,0,0
20,2021012200000027320,0000,2021-01-22 16:00:07.346,2,-1689,7262,470,3,3
21,2021012200000027328,0000,2021-01-22 16:00:07.346,2,-1411,7821,482,3,3
22,2021012200000027331,0000,2021-01-22 16:00:07.346,2,-10107,838,540,0,0
23,2021012200000027320,0000,2021-01-22 16:00:08.362,2,-121,8150,566,3,3
24,2021012200000027328,0000,2021-01-22 16:00:08.362,2,-246,7466,513,3,3
25,2021012200000027331,0000,2021-01-22 16:00:08.362,2,-8773,765,544,0,0
26,2021012200000027331,0000,2021-01-22 16:00:09.377,2,-7536,791,530,1,1
27,2021012200000027333,0000,2021-01-22 16:00:09.377,2,-8469,9221,598,0,0
28,2021012200000027331,0000,2021-01-22 16:00:10.392,2,-6192,857,575,1,1
29,2021012200000027333,0000,2021-01-22 16:00:10.392,2,-9104,8380,600,0,0
30,2021012200000027331,0000,2021-01-22 16:00:11.409,2,-4823,929,546,2,2
31,2021012200000027333,0000,2021-01-22 16:00:11.409,2,-10060,7357,561,0,0
32,2021012200000027331,0000,2021-01-22 16:00:12.425,2,-3499,1024,555,2,2
33,2021012200000027333,0000,2021-01-22 16:00:12.425,2,-11266,6317,415,1,1
34,2021012200000027331,0000,2021-01-22 16:00:13.44,2,-2263,1132,530,3,3
35,2021012200000027331,0000,2021-01-22 16:00:14.455,2,-816,1189,397,3,3
36,2021012200000027337,0000,2021-01-22 16:00:15.47,2,-560,5856,623,0,0
37,2021012200000027338,0000,2021-01-22 16:00:15.47,2,-322,4735,840,0,0
38,2021012200000027337,0000,2021-01-22 16:00:16.47,2,-1916,5829,603,0,0
39,2021012200000027338,0000,2021-01-22 16:00:16.47,2,-1827,4481,517,0,0
40,2021012200000027341,0000,2021-01-22 16:00:16.47,2,-1534,4939,410,0,0
41,2021012200000027337,0000,2021-01-22 16:00:17.485,2,-2202,5824,579,0,0
42,2021012200000027338,0000,2021-01-22 16:00:17.485,2,-1981,4400,464,0,0
43,2021012200000027341,0000,2021-01-22 16:00:17.485,2,-1683,4955,464,0,0
44,2021012200000027337,0000,2021-01-22 16:00:19.516,1,-2202,5824,579,1,1
45,2021012200000027338,0000,2021-01-22 16:00:19.516,1,-1981,4400,464,0,0
46,2021012200000027343,0000,2021-01-22 16:00:19.516,1,-6141,5049,676,0,0
47,2021012200000027344,0000,2021-01-22 16:00:19.516,1,-6110,4143,559,0,0
48,2021012200000027345,0000,2021-01-22 16:00:19.516,1,-6261,5922,677,0,0
49,2021012200000027337,0000,2021-01-22 16:00:20.532,1,-2202,5824,579,1,1
50,2021012200000027338,0000,2021-01-22 16:00:20.532,1,-1981,4400,464,1,1
51,2021012200000027343,0000,2021-01-22 16:00:20.532,1,-7513,5026,650,0,0
52,2021012200000027344,0000,2021-01-22 16:00:20.532,1,-7516,4168,607,0,0
53,2021012200000027345,0000,2021-01-22 16:00:20.532,1,-7669,6131,745,0,0
54,2021012200000027337,0000,2021-01-22 16:00:21.547,1,-2202,5824,579,1,1
55,2021012200000027338,0000,2021-01-22 16:00:21.547,1,-1981,4400,464,1,1
56,2021012200000027343,0000,2021-01-22 16:00:21.547,1,-8803,5082,532,1,1
57,2021012200000027344,0000,2021-01-22 16:00:21.547,1,-8884,4260,561,1,1
58,2021012200000027345,0000,2021-01-22 16:00:21.547,1,-9075,6186,776,0,0
59,2021012200000027343,0000,2021-01-22 16:00:22.562,1,-10265,5287,508,1,1
60,2021012200000027344,0000,2021-01-22 16:00:22.562,1,-10300,4585,492,1,1
61,2021012200000027345,0000,2021-01-22 16:00:22.562,1,-10541,6154,825,1,1
62,2021012200000027343,0000,2021-01-22 16:00:23.578,1,-10731,5293,532,1,1
63,2021012200000027344,0000,2021-01-22 16:00:23.578,1,-11513,4887,546,1,1
64,2021012200000027345,0000,2021-01-22 16:00:23.578,1,-11414,6070,583,1,1
65,2021012200000027343,0000,2021-01-22 16:00:24.593,2,-10731,5293,532,1,1
66,2021012200000027344,0000,2021-01-22 16:00:24.593,2,-11513,4887,546,1,1
67,2021012200000027345,0000,2021-01-22 16:00:24.593,2,-11414,6070,583,1,1
68,2021012200000027343,0000,2021-01-22 16:00:25.608,2,-10731,5293,532,2,2
69,2021012200000027344,0000,2021-01-22 16:00:25.608,2,-11513,4887,546,2,2
70,2021012200000027345,0000,2021-01-22 16:00:25.608,2,-11414,6070,583,2,2
71,2021012200000027343,0000,2021-01-22 16:00:26.609,2,-10731,5293,532,2,2
72,2021012200000027344,0000,2021-01-22 16:00:26.609,2,-11513,4887,546,2,2
73,2021012200000027345,0000,2021-01-22 16:00:26.609,2,-11414,6070,583,2,2
74,2021012200000027369,0000,2021-01-22 16:00:37.779,2,-236,6528,535,0,0
75,2021012200000027369,0000,2021-01-22 16:00:38.794,2,-1742,6747,504,0,0
76,2021012200000027369,0000,2021-01-22 16:00:39.809,2,-3205,6618,558,0,0
77,2021012200000027369,0000,2021-01-22 16:00:40.825,2,-4698,6505,602,1,1
78,2021012200000027369,0000,2021-01-22 16:00:41.825,2,-6299,6334,621,1,1
79,2021012200000027369,0000,2021-01-22 16:00:42.841,2,-7897,6175,610,2,2
80,2021012200000027369,0000,2021-01-22 16:00:43.841,2,-8390,6183,702,2,2
81,2021012200000027369,0000,2021-01-22 16:00:45.871,1,-8390,6183,702,2,2
82,2021012200000027369,0000,2021-01-22 16:00:46.886,1,-8390,6183,702,3,3
83,2021012200000027369,0000,2021-01-22 16:00:47.902,1,-8390,6183,702,3,3
84,2021012200000027384,0000,2021-01-22 16:00:51.953,2,-11237,4798,693,0,0
85,2021012200000027384,0000,2021-01-22 16:00:52.968,2,-9854,4465,803,0,0
86,2021012200000027384,0000,2021-01-22 16:00:53.984,2,-8295,4096,765,1,1
87,2021012200000027387,0000,2021-01-22 16:00:53.984,2,-10744,2089,674,0,0
88,2021012200000027384,0000,2021-01-22 16:00:54.999,2,-6904,3930,750,1,1
89,2021012200000027387,0000,2021-01-22 16:00:54.999,2,-9383,1930,712,0,0
90,2021012200000027384,0000,2021-01-22 16:00:56.015,2,-5222,3678,655,1,1
91,2021012200000027387,0000,2021-01-22 16:00:56.015,2,-7613,1931,690,1,1
92,2021012200000027384,0000,2021-01-22 16:00:57.015,2,-3750,3399,666,2,2
93,2021012200000027387,0000,2021-01-22 16:00:57.015,2,-6066,1871,592,1,1
94,2021012200000027384,0000,2021-01-22 16:00:58.031,2,-2368,2986,644,2,2
95,2021012200000027387,0000,2021-01-22 16:00:58.031,2,-4443,1805,566,1,1
96,2021012200000027389,0000,2021-01-22 16:00:58.031,2,-2530,3260,513,0,0
97,2021012200000027384,0000,2021-01-22 16:00:59.046,2,-1017,2641,696,3,3
98,2021012200000027387,0000,2021-01-22 16:00:59.046,2,-2890,1888,560,2,2
99,2021012200000027387,0000,2021-01-22 16:01:00.061,2,-1603,2196,680,2,2
100,2021012200000027387,0000,2021-01-22 16:01:01.077,2,-59,2293,661,3,3
101,2021012200000027391,0000,2021-01-22 16:01:08.184,2,-547,5053,565,0,0
102,2021012200000027392,0000,2021-01-22 16:01:08.184,2,-708,2049,546,0,0
103,2021012200000027391,0000,2021-01-22 16:01:09.2,2,-1646,5484,571,0,0
104,2021012200000027392,0000,2021-01-22 16:01:09.2,2,-2092,2329,569,0,0
105,2021012200000027391,0000,2021-01-22 16:01:10.215,2,-2808,5826,574,1,1
106,2021012200000027392,0000,2021-01-22 16:01:10.215,2,-3464,2547,565,1,1
107,2021012200000027391,0000,2021-01-22 16:01:11.23,2,-4029,6151,590,1,1
108,2021012200000027392,0000,2021-01-22 16:01:11.23,2,-4883,2629,568,1,1
109,2021012200000027391,0000,2021-01-22 16:01:12.232,2,-5274,6370,614,2,2
110,2021012200000027392,0000,2021-01-22 16:01:12.232,2,-6189,2709,570,2,2
111,2021012200000027391,0000,2021-01-22 16:01:13.247,2,-6350,6492,600,2,2
112,2021012200000027392,0000,2021-01-22 16:01:13.247,2,-7546,2861,581,2,2
113,2021012200000027391,0000,2021-01-22 16:01:14.262,2,-7608,6731,621,2,2
114,2021012200000027392,0000,2021-01-22 16:01:14.262,2,-9008,3082,560,2,2
115,2021012200000027391,0000,2021-01-22 16:01:15.278,2,-8722,6907,631,3,3
116,2021012200000027392,0000,2021-01-22 16:01:15.278,2,-10340,3286,536,3,3
117,2021012200000027391,0000,2021-01-22 16:01:16.293,2,-9943,7027,637,3,3
118,2021012200000027391,0000,2021-01-22 16:01:17.308,2,-11221,7080,579,4,4
119,2021012200000027391,0000,2021-01-22 16:01:18.324,2,-11412,7061,585,4,4
120,2021012200000027391,0000,2021-01-22 16:01:20.355,1,-11412,7061,585,4,4
121,2021012200000027391,0000,2021-01-22 16:01:21.37,1,-11412,7061,585,5,5
122,2021012200000027391,0000,2021-01-22 16:01:22.385,1,-11412,7061,585,5,5
123,2021012200000027408,0000,2021-01-22 16:01:54.826,1,-94,6625,715,0,0
124,2021012200000027408,0000,2021-01-22 16:01:55.842,1,-1671,6593,663,0,0
125,2021012200000027408,0000,2021-01-22 16:01:56.847,1,-3217,6563,609,0,0
126,2021012200000027408,0000,2021-01-22 16:01:57.862,1,-4719,6408,592,1,1
127,2021012200000027408,0000,2021-01-22 16:01:58.877,1,-5207,6373,574,1,1
128,2021012200000027408,0000,2021-01-22 16:01:59.893,2,-5207,6373,574,1,1
129,2021012200000027410,0000,2021-01-22 16:01:59.893,2,-7779,6298,525,0,0
130,2021012200000027408,0000,2021-01-22 16:02:00.908,2,-5207,6373,574,2,2
131,2021012200000027410,0000,2021-01-22 16:02:00.908,2,-9416,6260,551,0,0
132,2021012200000027410,0000,2021-01-22 16:02:01.923,2,-10861,6207,548,1,1
133,2021012200000027413,0000,2021-01-22 16:02:05.985,2,-1189,3208,525,0,0
134,2021012200000027413,0000,2021-01-22 16:02:07,2,-2584,3754,531,0,0
135,2021012200000027413,0000,2021-01-22 16:02:08.016,2,-4099,4364,567,1,1
136,2021012200000027413,0000,2021-01-22 16:02:09.031,2,-5626,4852,553,1,1
137,2021012200000027413,0000,2021-01-22 16:02:10.046,2,-7165,5306,589,2,2
138,2021012200000027413,0000,2021-01-22 16:02:11.062,2,-8662,5681,566,2,2
139,2021012200000027413,0000,2021-01-22 16:02:12.062,2,-10203,6071,530,2,2
140,2021012200000027413,0000,2021-01-22 16:02:13.078,2,-11445,6346,594,3,3
141,2021012200000027413,0000,2021-01-22 16:02:14.093,2,-11445,6346,594,3,3
142,2021012200000027413,0000,2021-01-22 16:02:15.109,2,-11445,6346,594,4,4
143,2021012200000027417,0000,2021-01-22 16:02:22.216,2,-372,2738,574,0,0
144,2021012200000027417,0000,2021-01-22 16:02:23.232,2,-1403,3361,590,0,0
145,2021012200000027417,0000,2021-01-22 16:02:24.247,2,-2599,3809,607,1,1
146,2021012200000027416,0000,2021-01-22 16:02:25.262,2,-10857,2457,591,0,0
147,2021012200000027417,0000,2021-01-22 16:02:25.262,2,-3725,4091,634,1,1
148,2021012200000027416,0000,2021-01-22 16:02:26.277,2,-9241,2368,458,0,0
149,2021012200000027417,0000,2021-01-22 16:02:26.277,2,-4948,4325,624,1,1
150,2021012200000027416,0000,2021-01-22 16:02:27.278,2,-8567,2192,752,0,0
151,2021012200000027417,0000,2021-01-22 16:02:27.278,2,-5464,4446,647,2,2
152,2021012200000027416,0000,2021-01-22 16:02:29.309,1,-8567,2192,752,1,1
153,2021012200000027417,0000,2021-01-22 16:02:29.309,1,-5464,4446,647,2,2
154,2021012200000027421,0000,2021-01-22 16:02:29.309,1,-8425,4914,430,0,0
155,2021012200000027422,0000,2021-01-22 16:02:29.309,1,-4214,2135,516,0,0
156,2021012200000027423,0000,2021-01-22 16:02:29.309,1,-9308,1708,628,0,0
157,2021012200000027416,0000,2021-01-22 16:02:30.324,1,-7911,2348,585,1,1
158,2021012200000027417,0000,2021-01-22 16:02:30.324,1,-5464,4446,647,2,2
159,2021012200000027422,0000,2021-01-22 16:02:30.324,1,-2426,1842,505,0,0
160,2021012200000027423,0000,2021-01-22 16:02:30.324,1,-8654,2042,616,0,0
161,2021012200000027424,0000,2021-01-22 16:02:30.324,1,-10048,5095,657,0,0
162,2021012200000027416,0000,2021-01-22 16:02:31.34,1,-6378,2891,464,1,1
163,2021012200000027417,0000,2021-01-22 16:02:31.34,1,-5464,4446,647,3,3
164,2021012200000027422,0000,2021-01-22 16:02:31.34,1,-895,1552,602,1,1
165,2021012200000027424,0000,2021-01-22 16:02:31.34,1,-11048,5540,610,0,0
166,2021012200000027416,0000,2021-01-22 16:02:32.355,1,-4976,3346,507,2,2
167,2021012200000027416,0000,2021-01-22 16:02:33.37,1,-3507,3733,445,2,2
168,2021012200000027416,0000,2021-01-22 16:02:34.386,1,-2751,3868,499,3,3
169,2021012200000027416,0000,2021-01-22 16:02:35.401,2,-2751,3868,499,3,3
170,2021012200000027427,0000,2021-01-22 16:02:35.401,2,-691,4500,365,0,0
171,2021012200000027416,0000,2021-01-22 16:02:36.417,2,-2751,3868,499,3,3
172,2021012200000027416,0000,2021-01-22 16:02:37.432,2,-2751,3868,499,4,4
173,2021012200000027429,0000,2021-01-22 16:02:40.478,2,-10709,3478,592,0,0
174,2021012200000027429,0000,2021-01-22 16:02:41.479,2,-9702,3508,586,0,0
175,2021012200000027429,0000,2021-01-22 16:02:42.494,2,-8611,3502,620,1,1
176,2021012200000027429,0000,2021-01-22 16:02:43.51,2,-7576,3373,437,1,1
