id,person_id,place,receive_time,sensor_num,x_coordinate,y_coordinate,size,area1_stay_time,area2_stay_time
0,2021020200000001481,0000,2021-02-02 06:02:11.099,1,-570,4104,468,0,0
1,2021020200000001482,0000,2021-02-02 06:02:11.099,1,-122,4178,490,0,0
2,2021020200000001483,0000,2021-02-02 06:02:12.114,1,-2643,1348,493,0,0
3,2021020200000001514,0000,2021-02-02 06:03:28.19,2,-8066,9322,550,0,0
4,2021020200000001514,0000,2021-02-02 06:03:29.205,2,-6972,8990,541,0,0
5,2021020200000001514,0000,2021-02-02 06:03:31.236,1,-6972,8990,541,0,0
6,2021020200000001515,0000,2021-02-02 06:03:31.236,1,-3818,8047,436,0,0
7,2021020200000001514,0000,2021-02-02 06:03:32.251,1,-6972,8990,541,0,0
8,2021020200000001515,0000,2021-02-02 06:03:32.251,1,-2388,7809,429,0,0
9,2021020200000001514,0000,2021-02-02 06:03:33.267,1,-6972,8990,541,1,1
10,2021020200000001515,0000,2021-02-02 06:03:33.267,1,-916,7597,434,0,0
11,2021020200000001517,0000,2021-02-02 06:03:51.53,2,-5869,211,661,0,0
12,2021020200000001517,0000,2021-02-02 06:03:52.545,2,-4500,783,675,0,0
13,2021020200000001517,0000,2021-02-02 06:03:53.561,2,-3053,1258,675,1,1
14,2021020200000001517,0000,2021-02-02 06:03:54.576,2,-2409,1419,672,1,1
15,2021020200000001517,0000,2021-02-02 06:03:56.607,1,-2409,1419,672,1,1
16,2021020200000001517,0000,2021-02-02 06:03:57.608,1,-2409,1419,672,1,1
17,2021020200000001517,0000,2021-02-02 06:03:58.624,1,-2409,1419,672,2,2
18,2021020200000001546,0000,2021-02-02 06:04:46.315,2,-356,6747,659,0,0
19,2021020200000001546,0000,2021-02-02 06:04:47.33,2,-1927,6708,635,0,0
20,2021020200000001546,0000,2021-02-02 06:04:48.345,2,-3407,6583,615,0,0
21,2021020200000001546,0000,2021-02-02 06:04:49.361,2,-4978,6432,579,1,1
22,2021020200000001546,0000,2021-02-02 06:04:50.376,2,-5468,6406,608,1,1
23,2021020200000001546,0000,2021-02-02 06:04:52.407,1,-5468,6406,608,1,1
24,2021020200000001552,0000,2021-02-02 06:04:52.407,1,-9671,6101,604,0,0
25,2021020200000001546,0000,2021-02-02 06:04:53.422,1,-5468,6406,608,2,2
26,2021020200000001552,0000,2021-02-02 06:04:53.422,1,-11301,6071,565,0,0
27,2021020200000001546,0000,2021-02-02 06:04:54.438,1,-5468,6406,608,2,2
28,2021020200000001555,0000,2021-02-02 06:04:54.438,1,-958,2604,570,0,0
29,2021020200000001555,0000,2021-02-02 06:04:55.453,1,-2526,2674,568,0,0
30,2021020200000001555,0000,2021-02-02 06:04:56.469,1,-3992,2661,564,1,1
31,2021020200000001555,0000,2021-02-02 06:04:57.476,1,-4659,2659,642,1,1
32,2021020200000001555,0000,2021-02-02 06:04:58.491,2,-4659,2659,642,1,1
33,2021020200000001556,0000,2021-02-02 06:04:58.491,2,-6650,2472,658,0,0
34,2021020200000001555,0000,2021-02-02 06:05:00.507,1,-4659,2659,642,1,1
35,2021020200000001556,0000,2021-02-02 06:05:00.507,1,-6650,2472,658,0,0
36,2021020200000001558,0000,2021-02-02 06:05:00.507,1,-9862,1673,486,0,0
37,2021020200000001555,0000,2021-02-02 06:05:01.508,1,-4659,2659,642,1,1
38,2021020200000001558,0000,2021-02-02 06:05:01.508,1,-11446,1484,591,0,0
39,2021020200000001555,0000,2021-02-02 06:05:02.521,1,-4659,2659,642,2,2
40,2021020200000001559,0000,2021-02-02 06:05:07.57,2,-11324,6230,375,0,0
41,2021020200000001559,0000,2021-02-02 06:05:08.585,2,-8737,6089,697,0,0
42,2021020200000001559,0000,2021-02-02 06:05:09.601,2,-6349,6109,555,0,0
43,2021020200000001559,0000,2021-02-02 06:05:10.616,2,-3941,6254,621,1,1
44,2021020200000001559,0000,2021-02-02 06:05:11.631,2,-1554,6302,391,1,1
45,2021020200000001577,0000,2021-02-02 06:06:58.138,2,-538,1280,770,0,0
46,2021020200000001577,0000,2021-02-02 06:06:59.154,2,-1479,1030,751,0,0
47,2021020200000001577,0000,2021-02-02 06:07:00.169,2,-2447,732,678,0,0
48,2021020200000001577,0000,2021-02-02 06:07:01.184,2,-3460,311,684,1,1
49,2021020200000001604,0000,2021-02-02 06:12:28.855,2,-2260,6459,565,0,0
50,2021020200000001604,0000,2021-02-02 06:12:29.871,2,-4404,6358,594,0,0
51,2021020200000001604,0000,2021-02-02 06:12:30.886,2,-6607,6247,617,1,1
52,2021020200000001604,0000,2021-02-02 06:12:31.901,2,-9277,6202,460,1,1
53,2021020200000001604,0000,2021-02-02 06:12:32.917,2,-10772,6036,593,2,2
54,2021020200000001605,0000,2021-02-02 06:12:32.917,2,-11655,6038,688,0,0
55,2021020200000001604,0000,2021-02-02 06:12:33.932,2,-10772,6036,593,2,2
56,2021020200000001604,0000,2021-02-02 06:12:34.948,2,-10772,6036,593,2,2
57,2021020200000001609,0000,2021-02-02 06:14:01.181,1,-1579,3658,750,0,0
58,2021020200000001609,0000,2021-02-02 06:14:02.196,1,-2778,4507,766,0,0
59,2021020200000001609,0000,2021-02-02 06:14:03.212,1,-4024,5239,755,0,0
60,2021020200000001609,0000,2021-02-02 06:14:04.227,1,-5227,5903,639,1,1
61,2021020200000001609,0000,2021-02-02 06:14:05.243,1,-6471,6468,650,1,1
62,2021020200000001609,0000,2021-02-02 06:14:06.258,1,-7177,6750,521,1,1
63,2021020200000001609,0000,2021-02-02 06:14:07.274,2,-7177,6750,521,2,2
64,2021020200000001610,0000,2021-02-02 06:14:07.274,2,-8591,7994,690,0,0
65,2021020200000001609,0000,2021-02-02 06:14:08.289,2,-7177,6750,521,2,2
66,2021020200000001610,0000,2021-02-02 06:14:08.289,2,-9406,9087,763,0,0
67,2021020200000001609,0000,2021-02-02 06:14:09.304,2,-7177,6750,521,3,3
68,2021020200000001613,0000,2021-02-02 06:15:07.089,2,-11215,910,689,0,0
69,2021020200000001613,0000,2021-02-02 06:15:08.09,2,-10220,1801,548,0,0
70,2021020200000001613,0000,2021-02-02 06:15:09.105,2,-9357,2793,554,0,0
71,2021020200000001614,0000,2021-02-02 06:15:09.105,2,-9369,3120,457,0,0
72,2021020200000001613,0000,2021-02-02 06:15:10.121,2,-9357,2793,554,1,1
73,2021020200000001614,0000,2021-02-02 06:15:10.121,2,-8467,3703,605,0,0
74,2021020200000001613,0000,2021-02-02 06:15:11.136,2,-9357,2793,554,1,1
75,2021020200000001614,0000,2021-02-02 06:15:11.136,2,-7585,4725,814,0,0
76,2021020200000001613,0000,2021-02-02 06:15:12.152,2,-9357,2793,554,2,2
