id,person_id,place,receive_time,sensor_num,x_coordinate,y_coordinate,size,area1_stay_time,area2_stay_time
0,2021012300010008883,0001,2021-01-23 13:00:00.504,2,1064,3025,507,5,5
1,2021012300010008911,0001,2021-01-23 13:00:00.504,2,13908,787,627,0,0
2,2021012300010008883,0001,2021-01-23 13:00:01.519,2,1064,3025,507,5,5
3,2021012300010008911,0001,2021-01-23 13:00:01.519,2,12671,799,652,0,0
4,2021012300010008900,0001,2021-01-23 13:00:02.535,2,13507,691,393,0,0
5,2021012300010008911,0001,2021-01-23 13:00:02.535,2,11570,804,760,0,0
6,2021012300010008900,0001,2021-01-23 13:00:03.55,2,12189,534,487,0,0
7,2021012300010008911,0001,2021-01-23 13:00:03.55,2,10421,977,534,1,1
8,2021012300010008919,0001,2021-01-23 13:00:03.55,2,10620,612,610,0,0
9,2021012300010008900,0001,2021-01-23 13:00:04.566,2,11036,480,497,1,1
10,2021012300010008911,0001,2021-01-23 13:00:04.566,2,9464,1055,468,1,1
11,2021012300010008913,0001,2021-01-23 13:00:04.566,2,13107,2636,642,0,0
12,2021012300010008900,0001,2021-01-23 13:00:05.581,2,10005,436,441,1,1
13,2021012300010008911,0001,2021-01-23 13:00:05.581,2,8334,877,665,2,2
14,2021012300010008913,0001,2021-01-23 13:00:05.581,2,11770,2580,692,0,0
15,2021012300010008920,0001,2021-01-23 13:00:05.581,2,11644,1949,527,0,0
16,2021012300010008900,0001,2021-01-23 13:00:06.596,2,10005,436,441,1,1
17,2021012300010008911,0001,2021-01-23 13:00:06.596,2,7220,916,516,2,2
18,2021012300010008913,0001,2021-01-23 13:00:06.596,2,10410,2571,608,1,1
19,2021012300010008920,0001,2021-01-23 13:00:06.596,2,10294,1956,578,0,0
20,2021012300010008900,0001,2021-01-23 13:00:07.612,2,10005,436,441,2,2
21,2021012300010008911,0001,2021-01-23 13:00:07.612,2,6103,724,650,2,2
22,2021012300010008913,0001,2021-01-23 13:00:07.612,2,9094,2584,706,1,1
23,2021012300010008920,0001,2021-01-23 13:00:07.612,2,9036,1962,489,1,1
24,2021012300010008922,0001,2021-01-23 13:00:07.612,2,7339,303,361,0,0
25,2021012300010008911,0001,2021-01-23 13:00:08.627,2,4992,641,688,3,3
26,2021012300010008913,0001,2021-01-23 13:00:08.627,2,7756,1862,490,2,2
27,2021012300010008920,0001,2021-01-23 13:00:08.627,2,7812,2591,702,1,1
28,2021012300010008922,0001,2021-01-23 13:00:08.627,2,6200,395,599,0,0
29,2021012300010008911,0001,2021-01-23 13:00:09.642,2,3931,702,506,3,3
30,2021012300010008913,0001,2021-01-23 13:00:09.642,2,6543,2022,645,2,2
31,2021012300010008920,0001,2021-01-23 13:00:09.642,2,6520,2619,586,1,1
32,2021012300010008922,0001,2021-01-23 13:00:09.642,2,5139,379,534,1,1
33,2021012300010008911,0001,2021-01-23 13:00:10.658,2,2788,658,737,4,4
34,2021012300010008913,0001,2021-01-23 13:00:10.658,2,5293,2102,509,2,2
35,2021012300010008920,0001,2021-01-23 13:00:10.658,2,5201,2594,508,2,2
36,2021012300010008922,0001,2021-01-23 13:00:10.658,2,3908,220,445,1,1
