id,person_id,place,receive_time,sensor_num,x_coordinate,y_coordinate,size,area1_stay_time,area2_stay_time
0,2021012300010028355,0001,2021-01-23 22:06:07.937,2,13338,4037,428,0,0
1,2021012300010028355,0001,2021-01-23 22:06:08.952,2,12016,4316,582,0,0
2,2021012300010028355,0001,2021-01-23 22:06:09.968,2,10827,4375,617,1,1
3,2021012300010028355,0001,2021-01-23 22:06:10.983,2,9518,4340,655,1,1
4,2021012300010028355,0001,2021-01-23 22:06:11.999,2,8414,4221,579,1,1
5,2021012300010028355,0001,2021-01-23 22:06:13,2,7142,4086,626,2,2
6,2021012300010028355,0001,2021-01-23 22:06:14.015,2,5904,4061,531,2,2
7,2021012300010028355,0001,2021-01-23 22:06:15.031,2,4776,3924,545,3,3
8,2021012300010028355,0001,2021-01-23 22:06:16.046,2,3550,3826,483,3,3
9,2021012300010028355,0001,2021-01-23 22:06:17.061,2,2415,3926,361,3,3
10,2021012300010028355,0001,2021-01-23 22:06:18.077,2,1131,4064,428,4,4
11,2021012300010028366,0001,2021-01-23 22:07:58.468,2,13036,1285,750,0,0
12,2021012300010028366,0001,2021-01-23 22:07:59.483,2,11183,1797,652,0,0
13,2021012300010028366,0001,2021-01-23 22:08:00.498,2,9399,2173,698,1,1
14,2021012300010028365,0001,2021-01-23 22:08:01.514,2,13360,3711,558,0,0
15,2021012300010028366,0001,2021-01-23 22:08:01.514,2,7684,2501,680,1,1
16,2021012300010028365,0001,2021-01-23 22:08:02.529,2,11970,3767,646,0,0
17,2021012300010028366,0001,2021-01-23 22:08:02.529,2,5938,2667,681,1,1
18,2021012300010028365,0001,2021-01-23 22:08:03.545,2,10324,3732,527,1,1
19,2021012300010028366,0001,2021-01-23 22:08:03.545,2,4181,2818,633,2,2
20,2021012300010028365,0001,2021-01-23 22:08:04.56,2,8842,3663,509,1,1
21,2021012300010028366,0001,2021-01-23 22:08:04.56,2,2561,2969,507,2,2
22,2021012300010028365,0001,2021-01-23 22:08:05.575,2,7291,3618,545,1,1
23,2021012300010028366,0001,2021-01-23 22:08:05.575,2,750,3261,388,3,3
24,2021012300010028365,0001,2021-01-23 22:08:06.591,2,5895,3705,540,2,2
25,2021012300010028365,0001,2021-01-23 22:08:07.606,2,4389,3787,506,2,2
26,2021012300010028365,0001,2021-01-23 22:08:08.621,2,2935,3783,478,3,3
27,2021012300010028365,0001,2021-01-23 22:08:09.637,2,1345,3811,645,3,3
28,2021012300010028369,0001,2021-01-23 22:09:03.381,2,13573,3280,372,0,0
29,2021012300010028369,0001,2021-01-23 22:09:04.396,2,12354,3535,412,0,0
30,2021012300010028369,0001,2021-01-23 22:09:05.411,2,10920,3856,458,1,1
31,2021012300010028369,0001,2021-01-23 22:09:06.427,2,9512,3966,527,1,1
32,2021012300010028369,0001,2021-01-23 22:09:07.442,2,8192,4109,460,1,1
33,2021012300010028369,0001,2021-01-23 22:09:08.458,2,6833,4127,462,2,2
34,2021012300010028369,0001,2021-01-23 22:09:09.473,2,5534,4077,399,2,2
35,2021012300010028369,0001,2021-01-23 22:09:10.488,2,4151,4045,413,3,3
36,2021012300010028369,0001,2021-01-23 22:09:11.504,2,2798,4057,418,3,3
37,2021012300010028369,0001,2021-01-23 22:09:12.519,2,1234,4110,390,3,3
38,2021012300010028369,0001,2021-01-23 22:09:13.52,2,46,4189,384,4,4
39,2021012300010028374,0001,2021-01-23 22:09:51.069,2,14129,2126,404,0,0
40,2021012300010028374,0001,2021-01-23 22:09:52.084,2,12876,2363,450,0,0
41,2021012300010028374,0001,2021-01-23 22:09:53.1,2,11720,2449,469,0,0
42,2021012300010028374,0001,2021-01-23 22:09:54.115,2,10602,2582,556,1,1
43,2021012300010028374,0001,2021-01-23 22:09:55.131,2,9465,2821,512,1,1
44,2021012300010028374,0001,2021-01-23 22:09:56.146,2,8427,3091,548,2,2
45,2021012300010028374,0001,2021-01-23 22:09:57.161,2,7348,3331,484,2,2
46,2021012300010028374,0001,2021-01-23 22:09:58.163,2,6167,3528,517,2,2
47,2021012300010028374,0001,2021-01-23 22:09:59.178,2,5027,3524,528,3,3
48,2021012300010028374,0001,2021-01-23 22:10:00.193,2,3907,3493,500,3,3
49,2021012300010028374,0001,2021-01-23 22:10:01.209,2,2656,3585,505,4,4
50,2021012300010028374,0001,2021-01-23 22:10:02.224,2,1563,3747,474,4,4
51,2021012300010028374,0001,2021-01-23 22:10:03.24,2,462,4021,448,4,4
52,2021012300010028375,0001,2021-01-23 22:10:12.378,2,13854,2467,412,0,0
53,2021012300010028389,0001,2021-01-23 22:10:12.378,2,14094,2136,771,0,0
54,2021012300010028375,0001,2021-01-23 22:10:13.379,2,12663,2557,489,0,0
55,2021012300010028389,0001,2021-01-23 22:10:13.379,2,12779,1795,563,0,0
56,2021012300010028375,0001,2021-01-23 22:10:14.395,2,11266,2474,592,0,0
57,2021012300010028389,0001,2021-01-23 22:10:14.395,2,11521,1850,561,0,0
58,2021012300010028375,0001,2021-01-23 22:10:15.41,2,10110,2452,608,1,1
59,2021012300010028389,0001,2021-01-23 22:10:15.41,2,10368,1781,551,1,1
60,2021012300010028375,0001,2021-01-23 22:10:16.425,2,8889,2447,622,1,1
61,2021012300010028389,0001,2021-01-23 22:10:16.425,2,9163,1740,570,1,1
62,2021012300010028375,0001,2021-01-23 22:10:17.441,2,7697,2391,639,2,2
63,2021012300010028389,0001,2021-01-23 22:10:17.441,2,7979,1732,571,2,2
64,2021012300010028375,0001,2021-01-23 22:10:18.456,2,6491,2349,643,2,2
65,2021012300010028389,0001,2021-01-23 22:10:18.456,2,6794,1726,615,2,2
66,2021012300010028375,0001,2021-01-23 22:10:19.472,2,5333,2319,661,3,3
67,2021012300010028389,0001,2021-01-23 22:10:19.472,2,5588,1697,593,2,2
68,2021012300010028375,0001,2021-01-23 22:10:20.487,2,4441,2008,1252,3,3
69,2021012300010028389,0001,2021-01-23 22:10:20.487,2,4383,1676,609,3,3
70,2021012300010028398,0001,2021-01-23 22:10:20.487,2,4201,2290,651,0,0
71,2021012300010028375,0001,2021-01-23 22:10:21.502,2,4313,2020,1267,3,3
72,2021012300010028389,0001,2021-01-23 22:10:21.502,2,3307,1638,575,3,3
73,2021012300010028398,0001,2021-01-23 22:10:21.502,2,3032,2332,633,0,0
