id,person_id,place,receive_time,sensor_num,x_coordinate,y_coordinate,size,area1_stay_time,area2_stay_time
0,2021021200010019994,0001,2021-02-12 14:00:00.272,2,8915,2389,485,1,1
1,2021021200010019994,0001,2021-02-12 14:00:01.288,2,7635,2280,452,2,2
2,2021021200010019994,0001,2021-02-12 14:00:02.303,2,6318,2130,498,2,2
3,2021021200010019999,0001,2021-02-12 14:00:02.303,2,12683,1814,490,0,0
4,2021021200010019994,0001,2021-02-12 14:00:03.318,2,4980,1913,472,2,2
5,2021021200010019999,0001,2021-02-12 14:00:03.318,2,11032,1846,489,0,0
6,2021021200010020006,0001,2021-02-12 14:00:03.318,2,875,3926,490,0,0
7,2021021200010019994,0001,2021-02-12 14:00:04.334,2,3640,1729,483,3,3
8,2021021200010019999,0001,2021-02-12 14:00:04.334,2,9490,1802,511,1,1
9,2021021200010020006,0001,2021-02-12 14:00:04.334,2,2336,3913,545,0,0
10,2021021200010019994,0001,2021-02-12 14:00:05.349,2,2429,1660,483,3,3
11,2021021200010019999,0001,2021-02-12 14:00:05.349,2,8052,1731,480,1,1
12,2021021200010020003,0001,2021-02-12 14:00:05.349,2,13066,592,743,0,0
13,2021021200010020006,0001,2021-02-12 14:00:05.349,2,3702,3917,541,1,1
14,2021021200010019994,0001,2021-02-12 14:00:06.35,2,1018,1578,484,4,4
15,2021021200010019999,0001,2021-02-12 14:00:06.35,2,6449,1700,484,2,2
16,2021021200010020003,0001,2021-02-12 14:00:06.35,2,11872,625,582,0,0
17,2021021200010020006,0001,2021-02-12 14:00:06.35,2,5187,3870,573,1,1
18,2021021200010019994,0001,2021-02-12 14:00:07.366,2,70,1469,362,4,4
19,2021021200010019999,0001,2021-02-12 14:00:07.366,2,4840,1659,504,2,2
20,2021021200010020002,0001,2021-02-12 14:00:07.366,2,13418,1380,461,0,0
21,2021021200010020003,0001,2021-02-12 14:00:07.366,2,10249,607,567,1,1
22,2021021200010020006,0001,2021-02-12 14:00:07.366,2,6764,3787,543,1,1
23,2021021200010019999,0001,2021-02-12 14:00:08.381,2,3374,1600,512,2,2
24,2021021200010020002,0001,2021-02-12 14:00:08.381,2,12294,1370,413,0,0
25,2021021200010020003,0001,2021-02-12 14:00:08.381,2,8976,572,588,1,1
26,2021021200010020006,0001,2021-02-12 14:00:08.381,2,8231,3758,590,2,2
27,2021021200010019999,0001,2021-02-12 14:00:09.396,2,1786,1487,423,3,3
28,2021021200010020002,0001,2021-02-12 14:00:09.396,2,11075,1320,434,1,1
29,2021021200010020003,0001,2021-02-12 14:00:09.396,2,7643,538,601,2,2
30,2021021200010020006,0001,2021-02-12 14:00:09.396,2,8771,3655,456,2,2
31,2021021200010020011,0001,2021-02-12 14:00:09.396,2,12907,1235,630,0,0
32,2021021200010020015,0001,2021-02-12 14:00:09.396,2,9472,3659,487,0,0
33,2021021200010019999,0001,2021-02-12 14:00:10.412,2,336,1444,412,3,3
34,2021021200010020002,0001,2021-02-12 14:00:10.412,2,9879,1337,438,1,1
35,2021021200010020003,0001,2021-02-12 14:00:10.412,2,6271,524,572,2,2
36,2021021200010020006,0001,2021-02-12 14:00:10.412,2,8771,3655,456,3,3
37,2021021200010020011,0001,2021-02-12 14:00:10.412,2,11317,1658,754,0,0
38,2021021200010020015,0001,2021-02-12 14:00:10.412,2,10938,3501,501,0,0
39,2021021200010020020,0001,2021-02-12 14:00:10.412,2,11243,3592,605,0,0
40,2021021200010019999,0001,2021-02-12 14:00:11.427,2,336,1444,412,4,4
41,2021021200010020002,0001,2021-02-12 14:00:11.427,2,9699,1386,353,1,1
42,2021021200010020003,0001,2021-02-12 14:00:11.427,2,4861,609,580,2,2
43,2021021200010020006,0001,2021-02-12 14:00:11.427,2,8771,3655,456,3,3
44,2021021200010020011,0001,2021-02-12 14:00:11.427,2,9463,2141,762,1,1
45,2021021200010020013,0001,2021-02-12 14:00:11.427,2,876,3010,466,0,0
46,2021021200010020015,0001,2021-02-12 14:00:11.427,2,12597,3446,552,0,0
47,2021021200010020022,0001,2021-02-12 14:00:11.427,2,1083,3081,443,0,0
48,2021021200010019999,0001,2021-02-12 14:00:12.442,2,336,1444,412,4,4
49,2021021200010020002,0001,2021-02-12 14:00:12.442,2,9699,1386,353,2,2
50,2021021200010020003,0001,2021-02-12 14:00:12.442,2,3519,652,626,3,3
51,2021021200010020011,0001,2021-02-12 14:00:12.442,2,7621,2366,489,1,1
52,2021021200010020013,0001,2021-02-12 14:00:12.442,2,876,3010,466,0,0
53,2021021200010020015,0001,2021-02-12 14:00:12.442,2,14050,3488,550,1,1
54,2021021200010020022,0001,2021-02-12 14:00:12.442,2,2459,3255,860,0,0
55,2021021200010020026,0001,2021-02-12 14:00:12.442,2,7540,1345,460,0,0
56,2021021200010019999,0001,2021-02-12 14:00:13.458,2,336,1444,412,4,4
57,2021021200010020002,0001,2021-02-12 14:00:13.458,2,9699,1386,353,2,2
58,2021021200010020003,0001,2021-02-12 14:00:13.458,2,2107,746,489,3,3
